quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
2213	1000	3	5	2	0	1	0	0	0	0	0	0	0	0	0	0	18.00	16.00	2.098462	5.122052	2.385287	47.274986	1	47.182262	102.406670
2214	1000	3	3	4	0	0	2	0	0	0	0	0	0	0	0	0	17.50	16.00	2.100073	5.130110	2.386712	47.216347	1	47.163368	102.406670
2215	1000	3	1	5	0	0	2	0	0	0	0	0	0	0	0	0	17.50	16.00	2.100879	5.131722	2.372455	46.838284	1	47.201160	102.406670
2216	1000	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	17.50	16.00	2.096850	5.130110	2.385287	47.180420	1	47.161537	102.406670
2217	1000	5	3	1	0	1	1	0	0	0	0	0	0	0	0	0	17.50	16.00	2.094432	5.128499	2.379584	47.055553	1	46.968262	102.406670
2218	1000	5	4	1	0	1	0	0	0	0	0	0	0	0	0	0	17.50	16.00	2.099267	5.131722	2.381009	47.053791	1	47.017872	102.406670
2219	1000	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	17.50	16.00	2.098462	5.128499	2.378158	47.019608	1	47.019608	102.406670
2220	1000	5	4	8	0	1	1	0	1	0	0	0	0	0	0	0	17.50	16.00	2.095238	5.125275	2.379584	47.093273	1	46.949421	102.406670
2221	1000	6	1	7	0	1	3	0	1	0	0	1	0	0	0	0	17.50	15.75	2.092015	5.130110	2.376732	46.964844	1	46.927235	102.406670
2222	1000	4	5	2	0	1	1	0	0	0	0	0	0	0	0	0	17.50	15.75	2.091209	5.130110	2.376732	46.964844	1	46.981956	102.406670
2223	1000	4	0	6	0	0	3	0	0	0	0	0	0	0	0	0	17.50	15.75	2.090403	5.130110	2.375306	46.928921	1	46.874203	102.406670
2224	1000	2	3	3	0	1	0	0	0	0	0	0	0	0	0	0	17.50	15.75	2.087986	5.126887	2.369603	46.822750	1	46.949421	102.406670
2225	1000	4	4	3	0	2	0	0	0	0	0	0	0	0	0	0	17.50	15.75	2.087986	5.130110	2.375306	46.928921	1	46.874203	102.406670
2226	1000	2	4	1	0	2	0	0	0	0	0	0	0	0	0	0	17.50	15.75	2.085568	5.130110	2.371029	46.821136	1	46.786800	102.406670
2227	1000	3	2	3	0	1	0	0	0	0	0	0	0	0	0	0	17.50	15.75	2.085568	5.130110	2.371029	46.821136	1	46.802372	102.406670
2228	1000	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	17.50	15.75	2.083956	5.131722	2.369603	46.766449	1	46.766449	102.406670
2229	1000	0	4	7	0	0	0	0	1	0	0	0	0	0	0	0	17.50	15.75	2.085568	5.126887	2.359623	46.571095	1	46.805576	102.406670
2230	1000	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	17.50	15.75	2.087180	5.126887	2.366752	46.750847	1	46.713352	102.406670
2231	1000	4	2	3	0	0	1	0	0	0	0	0	0	0	0	0	17.50	15.75	2.087180	5.130110	2.366752	46.713352	1	46.694618	102.406670
2232	1000	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	17.50	15.75	2.083956	5.130110	2.365326	46.677418	1	46.697693	102.406670
2233	1000	5	3	4	0	0	2	0	0	0	0	0	0	0	0	0	17.50	15.75	2.085568	5.126887	2.352494	46.391342	1	46.699226	102.406670
2234	1000	4	7	2	0	1	1	0	0	0	0	0	0	0	0	0	17.50	15.75	2.086374	5.126887	2.361049	46.607048	1	46.480515	102.406670
2235	1000	6	4	8	0	1	3	0	0	0	0	0	0	0	0	0	17.50	15.75	2.085568	5.128499	2.361049	46.588337	1	46.425926	102.406670
2236	1000	1	5	1	0	1	0	0	0	0	0	0	0	0	0	0	17.50	15.75	2.083150	5.126887	2.359623	46.571095	1	46.480515	102.406670
2237	1000	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	17.50	15.75	2.083150	5.128499	2.356771	46.480515	1	46.480515	102.406670
2238	1000	5	3	3	0	2	1	0	0	0	0	0	0	0	0	0	17.50	15.75	2.083150	5.123663	2.345366	46.248791	1	46.483322	102.406670
2239	1000	5	5	6	0	1	4	0	0	0	0	0	0	0	0	0	17.50	15.75	2.078315	5.123663	2.352494	46.428661	1	46.391342	102.406670
2240	1000	2	6	3	0	0	0	0	1	0	0	0	0	0	0	0	17.50	15.75	2.082344	5.126887	2.349643	46.319443	1	46.300819	102.406670
2241	1000	5	4	0	0	2	0	0	0	0	0	0	0	0	0	0	17.50	15.75	2.084762	5.130110	2.351068	46.318142	1	46.029591	102.406670
2242	1000	1	3	5	0	0	0	0	0	0	0	0	0	0	0	0	17.50	15.75	2.082344	5.125275	2.336811	46.014408	1	46.304691	102.406670
2243	1000	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	17.50	15.50	2.076703	5.123663	2.346791	46.284767	1	46.284767	102.406670
2244	1000	4	11	4	0	4	0	0	1	0	0	0	0	0	0	0	17.50	15.50	2.076703	5.125275	2.345366	46.230186	1	46.211590	102.406670
2245	1000	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	17.50	15.50	2.078315	5.126887	2.345366	46.211590	1	46.193005	102.406670
2246	1000	5	7	4	0	3	1	0	0	0	0	0	0	0	0	0	17.50	15.75	2.079927	5.128499	2.343940	46.157059	1	46.193005	102.406670
2247	1000	4	4	2	0	2	1	0	0	0	0	0	0	0	0	0	17.50	15.75	2.080733	5.125275	2.332534	45.906521	1	46.176842	102.406670
2248	1000	5	3	7	0	1	1	0	0	0	0	0	0	0	0	0	17.50	15.50	2.076703	5.123663	2.342514	46.176842	1	46.158257	102.406670
2249	1000	4	2	7	0	1	3	0	1	0	0	1	0	0	0	0	17.50	15.50	2.074286	5.126887	2.341088	46.103733	1	46.030716	102.406670
2250	1000	3	2	9	0	0	3	0	0	0	0	0	0	0	0	0	17.50	15.50	2.068645	5.125275	2.339662	46.086334	1	46.106060	102.406670
2251	1000	2	4	3	0	1	0	0	0	0	0	0	0	0	0	0	17.00	15.50	2.066227	5.125275	2.326831	45.762676	1	46.088642	102.406670
2252	1000	3	5	2	0	1	0	0	0	0	0	0	0	0	0	0	17.00	15.50	2.071062	5.125275	2.335385	45.978447	1	45.977364	102.406670
2253	1000	4	1	3	0	0	1	0	0	0	0	0	0	0	0	0	17.00	15.50	2.071868	5.125275	2.335385	45.978447	1	45.653912	102.406670
2255	1000	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	17.00	15.50	2.075092	5.126887	2.336811	45.995880	1	45.977364	102.406670
2256	1000	6	4	1	0	3	1	0	0	0	0	0	0	0	0	0	17.00	15.50	2.076703	5.130110	2.333959	45.886997	1	45.869549	102.406670
2257	1000	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	17.50	15.50	2.072674	5.123663	2.321128	45.637241	1	45.908604	102.406670
2258	1000	5	4	7	0	1	3	0	0	0	0	0	0	0	0	0	17.00	15.50	2.068645	5.122052	2.329682	45.871582	1	45.834602	102.406670
2259	1000	6	5	5	0	2	1	0	0	0	0	0	0	0	0	0	17.00	15.50	2.069451	5.123663	2.329682	45.853081	1	45.834602	102.406670
2260	1000	5	4	7	0	0	2	0	0	0	0	0	0	0	0	0	17.00	15.50	2.071868	5.125275	2.331108	45.870564	1	45.725788	102.406670
2261	1000	6	0	3	0	0	2	0	0	0	0	0	0	0	0	0	17.00	15.50	2.071868	5.125275	2.328256	45.798637	1	45.780174	102.406670
2262	1000	4	2	5	0	0	1	0	1	0	0	0	0	0	0	0	17.00	15.50	2.069451	5.122052	2.325405	45.763626	1	45.709194	102.406670
2263	1000	5	3	3	0	2	1	0	1	0	0	0	0	0	0	0	17.00	15.50	2.067033	5.122052	2.323979	45.727642	1	45.673218	102.406670
2264	1000	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	15.50	2.070256	5.123663	2.321128	45.637241	1	45.618828	102.406670
2265	1000	2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	17.00	15.50	2.070256	5.125275	2.322553	45.654793	1	45.618828	102.406670
2266	1000	4	4	6	0	1	2	0	0	0	0	0	0	0	0	0	17.00	15.50	2.066227	5.123663	2.312573	45.421398	1	45.692562	102.406670
2267	1000	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	17.00	15.50	2.067839	5.123663	2.319702	45.601273	1	45.546906	102.406670
2268	1000	1	3	5	0	1	0	0	0	0	0	0	0	0	0	0	17.00	15.50	2.068645	5.123663	2.316850	45.529324	1	45.529324	102.406670
2269	1000	2	4	4	0	0	1	0	0	0	0	0	0	0	0	0	17.00	15.50	2.065421	5.123663	2.315425	45.493355	1	45.313484	102.406670
2270	1000	5	4	4	0	2	0	0	0	0	0	0	0	0	0	0	17.00	15.50	2.066227	5.125275	2.309721	45.331127	1	45.510941	102.406670
2271	1000	4	6	5	0	1	3	0	0	0	0	0	0	0	0	0	17.00	15.25	2.059780	5.115605	2.313999	45.549351	1	45.494129	102.406670
2272	1000	6	5	4	0	1	1	0	0	0	0	0	0	0	0	0	17.00	15.25	2.060586	5.123663	2.313999	45.457378	1	45.403046	102.406670
2273	1000	4	3	8	0	1	2	0	1	0	0	0	0	0	0	0	17.00	15.25	2.059780	5.123663	2.312573	45.421398	1	45.439022	102.406670
2274	1000	8	3	4	0	1	2	0	0	0	0	0	0	0	0	0	17.00	15.25	2.063004	5.123663	2.312573	45.421398	1	45.367088	102.406670
2275	1000	4	0	2	0	0	1	0	0	0	0	0	0	0	0	0	17.00	15.25	2.063004	5.125275	2.298316	45.043430	1	45.350143	102.406670
2276	1000	4	1	5	0	0	2	0	0	0	0	0	0	0	0	0	17.00	15.25	2.058975	5.122052	2.308296	45.331802	1	45.259201	102.406670
2277	1000	5	6	4	0	2	2	0	1	0	0	1	0	0	0	0	17.00	15.25	2.057363	5.122052	2.305444	45.259834	1	45.223846	102.406670
2278	1000	4	3	3	0	3	2	0	1	0	0	1	0	0	0	0	17.00	15.25	2.060586	5.123663	2.306870	45.277504	1	45.187275	102.406670
2279	1000	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	17.00	15.25	2.063004	5.125275	2.305444	45.223244	1	45.204960	102.406670
2280	1000	3	5	4	0	1	1	0	0	0	0	0	0	0	0	0	17.00	15.25	2.059780	5.117217	2.302593	45.242779	1	45.134167	102.406670
2281	1000	7	1	5	0	1	4	0	0	0	0	0	0	0	0	0	17.00	15.25	2.058169	5.122052	2.301167	45.151878	1	45.169590	102.406670
2282	1000	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	17.00	15.25	2.053334	5.118828	2.298316	45.116440	1	45.115898	102.406670
2283	1000	10	11	7	0	3	3	0	0	0	0	0	0	0	0	0	17.00	15.00	2.054139	5.122052	2.299741	45.115898	1	45.043430	102.406670
2284	1000	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	17.00	15.00	2.054945	5.126887	2.289761	44.809502	1	45.116440	102.406670
2285	1000	8	6	8	0	2	3	0	0	0	0	0	0	0	0	0	17.00	15.00	2.051722	5.120440	2.295464	45.026176	1	44.953751	102.406670
2286	1000	5	5	6	0	0	3	0	0	0	0	0	0	0	0	0	17.00	15.00	2.052527	5.123663	2.296890	45.025692	1	45.135284	102.406670
2287	1000	2	4	1	0	1	0	0	0	0	0	0	0	0	0	0	17.00	15.00	2.054139	5.122052	2.294038	44.971958	1	44.917767	102.406670
2288	1000	3	4	3	0	1	1	0	0	0	0	0	0	0	0	0	17.00	15.25	2.055751	5.122052	2.292613	44.935970	1	44.935970	102.406670
2289	1000	5	3	2	0	2	1	0	1	0	0	0	0	0	0	0	17.00	15.25	2.057363	5.120440	5.108477	116.046577	1	44.918194	102.406670
2290	1000	0	3	4	0	0	0	0	1	0	0	0	0	0	0	0	17.00	15.25	2.057363	5.120440	2.288335	44.846199	1	44.845825	102.406670
2291	1000	3	6	4	0	0	2	0	0	0	0	0	0	0	0	0	17.00	15.25	2.056557	5.120440	2.288335	44.846199	1	44.773880	102.406670
2292	1000	5	4	3	0	1	2	0	1	0	0	0	0	0	0	0	17.00	15.25	2.054945	5.122052	2.284058	44.720066	1	44.756050	102.406670
2293	1000	3	1	3	0	0	1	0	0	0	0	0	0	0	0	0	17.00	15.25	2.055751	5.123663	2.328256	45.817112	1	44.810558	102.406670
2294	1000	7	1	1	0	1	1	0	0	0	0	0	0	0	0	0	17.00	15.25	2.054945	5.117217	2.284058	44.774532	1	44.666214	102.406670
2295	1000	3	2	3	0	1	2	0	1	0	0	1	0	0	0	0	17.00	15.25	2.056557	5.120440	2.284058	44.738213	1	44.702217	102.406670
2296	1000	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	17.00	15.25	2.056557	5.122052	2.281206	44.648090	1	44.648090	102.406670
2297	1000	4	2	10	0	0	3	0	0	0	0	0	0	0	0	0	17.00	15.25	2.055751	5.122052	2.281206	44.648090	1	44.630219	102.406670
2298	1000	4	5	3	0	3	0	0	0	0	0	0	0	0	0	0	17.00	15.25	2.055751	5.120440	2.279781	44.630219	1	44.684349	102.406670
2299	1000	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17.00	15.25	2.054139	5.118828	2.278355	44.612335	1	44.558224	102.406670
2300	1000	3	5	5	0	1	1	0	1	0	0	0	0	0	0	0	17.00	15.25	2.055751	5.122052	2.278355	44.576118	1	44.522057	102.406670
2301	1000	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	17.00	15.25	2.055751	5.122052	2.276929	44.540138	1	44.522232	102.406670
2302	1000	2	7	3	0	2	1	0	1	0	0	1	0	0	0	0	17.00	15.00	2.054139	5.126887	2.262672	44.126434	1	44.486378	102.406670
2303	1000	5	2	5	0	2	1	0	0	0	0	0	0	0	0	0	17.00	15.00	2.052527	5.118828	2.274078	44.504311	1	44.432182	102.406670
2304	1000	4	1	4	0	0	2	0	0	0	0	0	0	0	0	0	17.00	15.00	2.052527	5.120440	2.272652	44.450237	1	44.468304	102.406670
2305	1000	5	1	7	0	1	4	0	1	0	0	1	0	0	0	0	17.00	15.00	2.054139	5.122052	2.269800	44.360214	1	44.378170	102.406670
2306	1000	7	4	2	0	2	2	0	1	0	0	1	0	0	0	0	17.00	15.00	2.052527	5.120440	2.269800	44.378242	1	44.342251	102.406670
2307	1000	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16.50	15.00	2.050110	5.118828	2.259820	44.144238	1	44.378323	102.406670
2308	1000	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	16.50	15.00	2.049304	5.117217	2.266949	44.342304	1	44.306255	102.406670
2309	1000	3	9	2	0	2	1	0	1	0	0	1	0	0	0	0	16.50	15.00	2.050916	5.122052	2.265523	44.252262	1	44.270248	102.406670
2310	1000	1	4	3	0	1	0	0	0	0	0	0	0	0	0	0	16.50	15.00	2.049304	5.118828	2.265523	44.288269	1	44.342422	102.406670
2311	1000	5	3	4	0	1	1	0	0	0	0	0	0	0	0	0	16.50	15.00	2.048498	5.120440	2.252692	43.946293	1	44.252262	102.406670
2312	1000	3	4	2	0	1	0	0	0	0	0	0	0	0	0	0	16.50	15.00	2.044469	5.115605	2.261246	44.216232	1	44.162212	102.406670
2313	1000	4	3	2	0	1	2	0	0	0	0	0	0	0	0	0	16.50	15.00	2.044469	5.118828	2.261246	44.180244	1	44.018288	102.406670
2314	1000	3	4	4	0	1	0	0	1	0	0	0	0	0	0	0	16.50	15.00	2.044469	5.120440	2.258394	44.090282	1	44.072338	102.406670
2315	1000	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	16.50	15.00	2.044469	5.120440	2.258394	44.090282	1	44.036354	102.406670
2316	1000	4	4	5	0	1	0	0	0	0	0	0	0	0	0	0	16.50	15.00	2.042857	5.115605	2.244137	43.783867	1	44.054035	102.406670
2317	1000	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16.50	15.00	2.043663	5.120440	2.255543	44.018288	1	44.054279	102.406670
2318	1000	10	3	2	0	2	0	0	0	0	0	0	0	0	0	0	16.50	14.75	2.038828	5.120440	2.255543	44.018288	1	43.982292	102.406670
2319	1000	4	2	6	0	0	1	0	1	0	0	0	0	0	0	0	16.50	14.75	2.037216	5.120440	2.252692	43.946293	1	43.730312	102.406670
2320	1000	2	1	5	0	0	2	0	0	0	0	0	0	0	0	0	16.50	14.75	2.038828	5.120440	2.241285	43.658325	1	44.000053	102.406670
2321	1000	3	2	2	0	1	0	0	0	0	0	0	0	0	0	0	16.50	14.75	2.038022	5.115605	2.249840	43.927986	1	43.892181	102.406670
2322	1000	4	2	2	0	1	0	0	0	0	0	0	0	0	0	0	16.50	14.75	2.036410	5.118828	2.246988	43.820171	1	43.820171	102.406670
2323	1000	4	3	5	0	1	1	0	0	0	0	0	0	0	0	0	16.50	14.75	2.036410	5.118828	2.246988	43.820171	1	43.802307	102.406670
2324	1000	4	2	4	0	1	2	0	0	0	0	0	0	0	0	0	16.50	14.75	2.036410	5.118828	2.245563	43.784164	1	43.784164	102.406670
2325	1000	4	5	4	0	1	0	0	1	0	0	0	0	0	0	0	16.50	14.75	2.034799	5.117217	2.232731	43.477856	1	43.711807	102.406670
2326	1000	5	2	2	0	2	1	0	0	0	0	0	0	0	0	0	16.50	14.75	2.033993	5.118828	2.239860	43.640133	1	43.586330	102.406670
2327	1000	3	3	6	0	1	0	0	0	0	0	0	0	0	0	0	16.50	14.75	2.033187	5.117217	2.238434	43.621929	1	43.604130	102.406670
2328	1000	6	4	4	0	2	1	0	0	0	0	0	0	0	0	0	16.50	14.75	2.033993	5.117217	2.238434	43.621929	1	43.657574	102.406670
2329	1000	5	11	11	0	2	2	0	1	0	0	0	0	0	0	0	16.50	14.75	2.032381	5.120440	2.224176	43.226376	1	43.585491	102.406670
2330	1000	2	3	3	0	1	0	0	0	0	0	0	0	0	0	0	16.50	14.75	2.031575	5.117217	2.237008	43.585911	1	43.568123	102.406670
2331	1000	3	8	6	0	2	1	0	0	0	0	0	0	0	0	0	16.50	14.75	2.029963	5.117217	2.234157	43.513874	1	43.208050	102.406670
2332	1000	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	16.00	14.75	2.030769	5.118828	2.231305	43.424091	1	43.442348	102.406670
2333	1000	2	4	4	0	0	1	0	0	0	0	0	0	0	0	0	16.00	14.75	2.031575	5.120440	2.231305	43.406349	1	43.406349	102.406670
2334	1000	5	4	5	0	2	2	0	0	0	0	0	0	0	0	0	16.00	14.75	2.029963	5.115605	2.217047	43.099297	1	43.368687	102.406670
2335	1000	3	2	6	0	0	1	0	0	0	0	0	0	0	0	0	16.00	14.75	2.028352	5.115605	2.227028	43.351505	1	43.297764	102.406670
2336	1000	7	3	5	0	1	3	0	0	0	0	0	0	0	0	0	16.00	14.75	2.029158	5.117217	2.227028	43.333782	1	43.244053	102.406670
2337	1000	8	2	3	0	2	2	0	0	0	0	0	0	0	0	0	16.00	14.75	2.029158	5.117217	2.221325	43.189709	1	43.062515	102.406670
2338	1000	2	5	1	0	1	0	0	0	0	0	0	0	0	0	0	16.00	14.75	2.028352	5.117217	2.209919	42.901554	1	43.261745	102.406670
2339	1000	3	3	4	0	0	1	0	0	0	0	0	0	0	0	0	16.00	14.75	2.026740	5.112381	2.219899	43.206730	1	43.279449	102.406670
2340	1000	4	6	3	0	1	2	0	0	0	0	0	0	0	0	0	16.00	14.50	2.026740	5.117217	2.222751	43.225727	1	43.153690	102.406670
2341	1000	3	3	7	0	0	1	0	0	0	0	0	0	0	0	0	16.00	14.50	2.026740	5.117217	2.219899	43.153690	1	43.189709	102.406670
2342	1000	3	7	3	0	2	0	0	0	0	0	0	0	0	0	0	16.00	14.50	2.025934	5.117217	2.218473	43.117668	1	43.100018	102.406670
2343	1000	5	2	9	0	1	3	0	0	0	0	0	0	0	0	0	16.00	14.50	2.023517	5.115605	2.208493	42.883114	1	43.188366	102.406670
2344	1000	3	3	5	0	1	0	0	0	0	0	0	0	0	0	0	16.00	14.50	2.015458	5.113993	2.214196	43.044872	1	42.973595	102.406670
2345	1000	4	5	4	0	2	1	0	1	0	0	0	0	0	0	0	16.00	14.50	2.017070	5.117217	2.215622	43.045631	1	43.045631	102.406670
2346	1000	6	0	5	0	0	3	0	0	0	0	0	0	0	0	0	16.00	14.50	2.018681	5.118828	2.214196	42.992001	1	42.738995	102.406670
2347	1000	3	5	4	0	1	0	0	1	0	0	0	0	0	0	0	16.00	14.50	2.015458	5.115605	2.208493	42.883114	1	42.937576	102.406670
2348	1000	3	2	8	0	1	1	0	1	0	0	0	0	0	0	0	16.00	14.50	2.016264	5.110770	2.209919	42.971977	1	42.936749	102.406670
2349	1000	5	2	6	0	0	2	0	0	0	0	0	0	0	0	0	16.00	14.50	2.017070	5.113993	2.207067	42.864662	1	42.847088	102.406670
2350	1000	5	5	4	0	1	1	0	0	0	0	0	0	0	0	0	16.00	14.50	2.019487	5.118828	2.208493	42.847969	1	42.847969	102.406670
2351	1000	4	5	4	0	1	1	0	0	0	0	0	0	0	0	0	16.00	14.50	2.018681	5.117217	2.208493	42.865536	1	42.847088	102.406670
2352	1000	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	16.00	14.50	2.017875	5.115605	2.219899	43.171360	1	42.810146	102.406670
2353	1000	7	5	4	0	2	3	0	2	0	0	1	0	0	0	0	16.00	14.50	2.015458	5.113993	2.205642	42.828621	1	42.757481	102.406670
2354	1000	5	5	1	0	2	1	0	0	0	0	0	0	0	0	0	16.00	14.50	2.013846	5.115605	2.205642	42.811058	1	42.666935	102.406670
2355	1000	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	16.00	14.25	2.013040	5.117217	2.202790	42.721462	1	42.667931	102.406670
2356	1000	5	3	3	0	2	2	0	0	0	0	0	0	0	0	0	16.00	14.25	2.010623	5.117217	2.199939	42.649426	1	42.558849	102.406670
2357	1000	8	7	9	0	3	1	0	0	0	0	0	0	0	0	0	16.00	14.25	2.009011	5.110770	2.195661	42.611336	1	42.647404	102.406670
2358	1000	5	7	7	0	1	0	0	0	0	0	0	0	0	0	0	16.00	14.25	2.005788	5.113993	2.198513	42.648415	1	42.594879	102.406670
2359	1000	2	2	5	0	1	1	0	1	0	0	0	0	0	0	0	16.00	14.25	2.003370	5.117217	2.198513	42.613407	1	42.595921	102.406670
2360	1000	3	2	3	0	0	1	0	0	0	0	0	0	0	0	0	15.50	14.25	2.004982	5.115605	2.194236	42.522816	1	42.522816	102.406670
2361	1000	5	6	8	0	0	2	0	0	0	0	0	0	0	0	0	16.00	14.25	2.005788	5.117217	2.185681	42.289230	1	42.521725	102.406670
2362	1000	7	2	9	0	1	5	0	0	0	0	0	0	0	0	0	16.00	14.25	2.005788	5.113993	2.192810	42.504250	1	42.450756	102.406670
2363	1000	3	7	7	0	0	0	0	1	0	0	0	0	0	0	0	16.00	14.25	2.003370	5.115605	2.192810	42.486786	1	42.504250	102.406670
2364	1000	2	4	4	0	2	0	0	0	0	0	0	0	0	0	0	16.00	14.25	2.005788	5.113993	2.191384	42.468208	1	42.450756	102.406670
2365	1000	10	8	4	0	3	3	0	0	0	0	0	0	0	0	0	16.00	14.25	2.006593	5.113993	2.189958	42.432171	1	42.342663	102.406670
2366	1000	2	4	3	0	0	1	0	0	0	0	0	0	0	0	0	16.00	14.25	2.004176	5.112381	2.195661	42.593830	1	42.322819	102.406670
2367	1000	4	4	4	0	2	0	0	0	0	0	0	0	0	0	0	16.00	14.25	2.004982	5.113993	2.185681	42.324036	1	42.361267	102.406670
2368	1000	3	1	3	0	1	2	0	0	0	0	0	0	0	0	0	16.00	14.25	2.006593	5.112381	2.187107	42.377510	1	42.342663	102.406670
2369	1000	5	4	2	0	1	1	0	0	0	0	0	0	0	0	0	16.00	14.25	2.005788	5.115605	2.184255	42.270603	1	42.270603	102.406670
2370	1000	4	6	6	0	1	3	0	0	0	0	0	0	0	0	0	16.00	14.25	2.006593	5.115605	2.174275	42.018379	1	42.340252	102.406670
2371	1000	3	4	3	0	1	1	0	0	0	0	0	0	0	0	0	16.00	14.25	2.005788	5.112381	2.182829	42.269352	1	42.162510	102.406670
2372	1000	6	3	4	0	1	1	0	0	0	0	0	0	0	0	0	16.00	14.25	2.006593	5.110770	2.181404	42.250698	1	42.070366	102.406670
2373	1000	6	5	7	0	2	2	0	2	0	0	1	0	0	0	0	16.00	14.25	2.003370	5.113993	2.178552	42.143833	1	42.090443	102.406670
2374	1000	6	6	4	0	1	2	0	1	0	0	0	0	0	0	0	15.50	14.25	2.002564	5.113993	2.179978	42.179867	1	42.107780	102.406670
2375	1000	2	3	3	0	1	0	0	0	0	0	0	0	0	0	0	15.50	14.00	1.997729	5.107546	2.174275	42.105076	1	42.087719	102.406670
2376	1000	5	6	4	0	1	1	0	0	0	0	0	0	0	0	0	15.50	14.00	1.997729	5.112381	2.174275	42.053024	1	42.035702	102.406670
2377	1000	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	15.50	14.00	1.996923	5.112381	2.172849	42.016975	1	41.963615	102.406670
2378	1000	3	5	5	0	0	1	0	3	0	0	0	0	0	0	0	15.50	14.00	1.997729	5.115605	2.175700	42.054413	1	41.999660	102.406670
2379	1000	6	9	6	0	2	1	0	0	0	0	0	0	0	0	0	15.50	14.00	1.998535	5.117217	2.100136	40.128101	1	41.996819	102.406670
2380	1000	4	6	4	0	2	0	0	1	0	0	0	0	0	0	0	15.50	14.00	1.996923	5.109158	2.171423	42.015564	1	41.980919	102.406670
2381	1000	7	3	4	0	1	1	0	0	0	0	0	0	0	0	0	15.50	14.00	1.992894	5.113993	2.168572	41.891537	1	41.980919	102.406670
2382	1000	5	7	4	0	3	0	0	1	0	0	0	0	0	0	0	15.50	14.00	1.992088	5.112381	2.167146	41.872765	1	41.855492	102.406670
2383	1000	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	15.50	14.00	1.992894	5.113993	2.165720	41.819450	1	41.855492	102.406670
2384	1000	2	3	6	0	1	1	0	0	0	0	0	0	0	0	0	15.50	14.00	1.990476	5.107546	2.157166	41.672035	1	41.888554	102.406670
2385	1000	6	6	5	0	1	3	0	1	0	0	0	0	0	0	0	15.50	14.00	1.988059	5.110770	2.165720	41.853981	1	41.836712	102.406670
2386	1000	2	4	3	0	1	0	0	0	0	0	0	0	0	0	0	15.50	14.00	1.986447	5.110770	2.162869	41.781853	1	41.764606	102.406670
2387	1000	3	5	4	0	1	0	0	0	0	0	0	0	0	0	0	15.50	14.00	1.988865	5.112381	2.161443	41.728558	1	41.672035	102.406670
2388	1000	5	5	2	0	2	0	0	0	0	0	0	0	0	0	0	15.50	14.00	1.988059	5.112381	2.148611	41.404083	1	41.761467	102.406670
2389	1000	3	4	7	0	0	1	0	1	0	0	0	0	0	0	0	15.50	14.00	1.987253	5.109158	2.157166	41.654812	1	41.673664	102.406670
2390	1000	6	8	5	0	3	0	0	1	0	0	0	0	0	0	0	15.50	14.00	1.988059	5.109158	2.157166	41.654812	1	41.314873	102.406670
2391	1000	4	2	2	0	0	1	0	0	0	0	0	0	0	0	0	15.50	14.00	1.988865	5.109158	2.157166	41.654812	1	41.637596	102.406670
2392	1000	6	2	5	0	1	3	0	0	0	0	0	0	0	0	0	15.50	14.00	1.988865	5.110770	2.155740	41.601532	1	41.565472	102.406670
2393	1000	4	4	1	0	1	0	0	0	0	0	0	0	0	0	0	15.50	14.00	1.988865	5.105935	2.147186	41.436581	1	41.598186	102.406670
2394	1000	5	6	5	0	2	0	0	0	0	0	0	0	0	0	0	15.50	14.00	1.988865	5.110770	2.152889	41.529404	1	41.548290	102.406670
2395	1000	3	8	3	0	1	0	0	1	0	0	0	0	0	0	0	15.50	14.00	1.988059	5.109158	2.152889	41.546585	1	41.421211	102.406670
