quad V2.5
time	int	cnt1	cnt2	cnt3	cnt4	1&2	1&3	1&4	2&3	2&4	3&4	1&2&3	1&2&4	1&3&4	2&3&4	1&2&3&4	digTemp	temp	adct	adcr	adcp	pressure	PBS	CurrMeasurement	MeanMeasurement
181	1000	2	16	13	0	0	0	0	1	0	0	0	0	0	0	0	0.00	-2.75	1.100806	4.624030	0.469073	0.186478	1	0.146620	0.232349
182	1000	4	17	17	0	2	0	0	3	0	0	0	0	0	0	0	0.00	-2.75	1.101612	4.624030	0.467647	0.146620	1	0.142064	0.232349
183	1000	6	19	26	0	1	2	0	7	0	0	0	0	0	0	0	0.00	-2.75	1.101612	4.622418	0.469073	0.191051	1	0.142064	0.232349
184	1000	3	23	15	0	0	0	0	4	0	0	0	0	0	0	0	0.00	-2.75	1.102418	4.625641	0.466222	0.102216	1	0.172781	0.232349
185	1000	3	14	15	0	0	2	0	1	0	0	0	0	0	0	0	0.00	-2.75	1.103223	4.627253	0.466222	0.097678	1	0.168221	0.232349
186	1000	2	21	15	0	0	1	0	2	0	0	0	0	0	0	0	0.00	-2.75	1.102418	4.624030	0.467647	0.146620	1	0.102216	0.232349
187	1000	2	18	18	0	0	0	0	2	0	0	0	0	0	0	0	0.00	-2.75	1.102418	4.622418	0.466222	0.111302	1	0.124956	0.232349
188	1000	5	11	20	0	0	3	0	1	0	0	0	0	0	0	0	0.00	-2.75	1.102418	4.622418	0.469073	0.191051	1	0.102216	0.232349
189	1000	5	9	23	0	0	2	0	3	0	0	0	0	0	0	0	0.00	-2.75	1.102418	4.622418	0.469073	0.191051	1	0.146620	0.232349
190	1000	5	15	13	0	0	0	0	3	0	0	0	0	0	0	0	0.00	-2.75	1.103223	4.624030	0.467647	0.146620	1	0.137512	0.232349
191	1000	3	23	21	0	0	3	0	3	0	0	0	0	0	0	0	0.00	-2.75	1.104835	4.627253	0.467647	0.137512	0	0.266201	0.232349
192	1000	3	24	21	0	1	0	0	5	0	0	0	0	0	0	0	0.00	-2.75	1.104029	4.620806	0.463370	0.036075	0	0.244706	0.232349
193	1000	4	7	15	0	0	0	0	1	0	0	0	0	0	0	0	0.00	-2.75	1.103223	4.624030	0.471925	0.266201	0	0.257010	0.232349
194	1000	3	19	14	0	1	0	0	2	0	0	0	0	0	0	0	0.00	-2.75	1.104029	4.627253	0.470499	0.217175	1	0.172781	0.232349
195	1000	3	11	19	0	0	0	0	2	0	0	0	0	0	0	0	0.00	-2.75	1.104835	4.627253	0.470499	0.217175	1	0.212598	0.232349
196	1000	2	20	19	0	0	1	0	5	0	0	0	0	0	0	0	0.00	-2.75	1.104835	4.625641	0.470499	0.221756	1	0.217175	0.232349
197	1000	2	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0.00	-2.75	1.104835	4.624030	0.471925	0.266201	0	0.306061	0.232349
198	1000	4	16	15	0	0	1	0	2	0	0	0	0	0	0	0	0.00	-2.75	1.104835	4.625641	0.471925	0.261604	1	0.168221	0.232349
199	1000	1	24	10	0	0	0	0	3	0	0	0	0	0	0	0	0.00	-2.75	1.104835	4.628865	0.469073	0.172781	1	0.212598	0.232349
200	1000	1	16	19	0	0	0	0	5	0	0	0	0	0	0	0	0.00	-2.75	1.106447	4.630476	0.471925	0.247831	0	0.238666	0.232349
201	1000	2	10	18	0	0	0	0	4	0	0	0	0	0	0	0	0.00	-2.75	1.107253	4.632088	0.471925	0.243248	1	0.212598	0.232349
202	1000	2	10	13	0	1	0	0	1	0	0	0	0	0	0	0	0.00	-2.75	1.107253	4.635312	0.473350	0.273851	0	0.264677	0.232349
203	1000	0	23	18	0	0	0	0	4	0	0	0	0	0	0	0	0.00	-2.75	1.105641	4.625641	0.470499	0.221756	0	0.261604	0.232349
204	1000	3	13	17	0	3	1	0	2	0	0	1	0	0	0	0	0.00	-2.75	1.106447	4.630476	0.470499	0.208026	1	0.177343	0.232349
205	1000	3	13	24	0	1	1	0	4	0	0	1	0	0	0	0	0.00	-2.75	1.106447	4.628865	0.469073	0.172781	0	0.252419	0.232349
206	1000	3	12	28	0	0	2	0	4	0	0	0	0	0	0	0	0.00	-2.75	1.106447	4.627253	0.469073	0.177343	1	0.195628	0.232349
207	1000	1	12	19	0	0	1	0	3	0	0	0	0	0	0	0	0.00	-2.75	1.106447	4.624030	0.467647	0.146620	1	0.217175	0.232349
208	1000	1	18	11	0	0	0	0	1	0	0	0	0	0	0	0	0.00	-2.75	1.106447	4.624030	0.469073	0.186478	0	0.296842	0.232349
209	1000	3	9	15	0	0	0	0	2	0	0	0	0	0	0	0	0.00	-2.75	1.108059	4.628865	0.474776	0.332056	0	0.296842	0.232349
210	1000	2	13	12	0	0	1	0	1	0	0	0	0	0	0	0	0.00	-2.75	1.107253	4.627253	0.473350	0.296842	0	0.247831	0.232349
211	1000	0	17	17	0	0	0	0	6	0	0	0	0	0	0	0	0.00	-2.75	1.107253	4.625641	0.473350	0.301450	0	0.257010	0.232349
212	1000	0	22	14	0	0	0	0	3	0	0	0	0	0	0	0	0.00	-2.75	1.108059	4.630476	0.471925	0.247831	0	0.322828	0.232349
213	1000	1	22	24	0	0	0	0	4	0	0	0	0	0	0	0	0.00	-2.75	1.108865	4.628865	0.470499	0.212598	0	0.257010	0.232349
214	1000	3	22	27	0	0	0	0	4	0	0	0	0	0	0	0	0.00	-2.75	1.108059	4.630476	0.471925	0.247831	0	0.243248	0.232349
215	1000	1	15	20	0	0	0	0	3	0	0	0	0	0	0	0	0.00	-2.75	1.108059	4.625641	0.467647	0.142064	0	0.310675	0.232349
216	1000	2	25	21	0	0	0	0	4	0	0	0	0	0	0	0	0.00	-2.75	1.108059	4.627253	0.473350	0.296842	0	0.247831	0.232349
217	1000	2	17	16	0	0	0	0	3	0	0	0	0	0	0	0	0.00	-2.75	1.109670	4.633700	0.471925	0.238666	0	0.318220	0.232349
218	1000	0	14	13	0	0	0	0	1	0	0	0	0	0	0	0	0.00	-2.75	1.108865	4.627253	0.470499	0.217175	0	0.336675	0.232349
219	1000	3	25	22	0	0	1	0	8	0	0	0	0	0	0	0	0.00	-2.75	1.108865	4.630476	0.474776	0.327441	0	0.327441	0.232349
220	1000	2	20	19	0	0	0	0	4	0	0	0	0	0	0	0	0.00	-2.75	1.110476	4.635312	0.454816	-0.243075	0	0.336675	0.232349
221	1000	2	19	20	0	0	0	0	5	0	0	0	0	0	0	0	0.00	-2.75	1.108865	4.627253	0.474776	0.336675	0	0.318220	0.232349
222	1000	1	23	17	0	0	0	0	5	0	0	0	0	0	0	0	0.00	-2.50	1.109670	4.627253	0.473350	0.296842	0	0.411694	0.232349
223	1000	3	26	19	0	0	1	0	2	0	0	0	0	0	0	0	0.00	-2.50	1.110476	4.632088	0.471925	0.243248	0	0.397775	0.232349
224	1000	1	22	19	0	0	0	0	4	0	0	0	0	0	0	0	0.00	-2.50	1.109670	4.627253	0.474776	0.336675	0	0.292237	0.232349
225	1000	3	21	19	0	0	0	0	2	0	0	0	0	0	0	0	0.00	-2.50	1.109670	4.624030	0.476202	0.385782	0	0.376507	0.232349
226	1000	1	34	18	0	0	0	0	6	0	0	0	0	0	0	0	0.00	-2.50	1.109670	4.624030	0.473350	0.306061	0	0.296842	0.232349
227	1000	6	165	25	0	4	1	0	7	0	0	1	0	0	0	0	0.00	-2.75	1.108059	4.622418	0.474776	0.350549	0	0.404370	0.232349
228	1000	6	103	13	0	0	1	0	3	0	0	0	0	0	0	0	0.00	-2.75	1.108865	4.625641	0.469073	0.181909	0	0.381143	0.232349
229	1000	8	85	14	0	1	2	0	2	0	0	0	0	0	0	0	0.00	-2.50	1.109670	4.624030	0.469073	0.186478	0	0.359816	0.232349
230	1000	7	72	27	0	0	2	0	7	0	0	0	0	0	0	0	0.00	-2.50	1.108865	4.622418	0.474776	0.350549	0	0.301450	0.232349
231	1000	2	61	25	0	0	1	0	1	0	0	0	0	0	0	0	0.00	-2.50	1.110476	4.624030	0.473350	0.306061	0	0.385782	0.232349
232	1000	1	60	20	0	0	1	0	5	0	0	0	0	0	0	0	0.00	-2.50	1.108865	4.620806	0.476202	0.395070	0	0.350549	0.232349
233	1000	0	51	16	0	0	0	0	4	0	0	0	0	0	0	0	0.00	-2.50	1.110476	4.624030	0.476202	0.385782	0	0.345921	0.232349
234	1000	0	47	21	0	0	0	0	2	0	0	0	0	0	0	0	0.00	-2.50	1.108865	4.615971	0.483331	0.608676	0	0.383039	0.232349
235	1000	0	48	20	0	0	0	0	5	0	0	0	0	0	0	0	0.00	-2.50	1.108059	4.614359	0.471925	0.293853	1	0.204790	0.232349
236	1000	0	43	25	0	0	0	0	3	0	0	0	0	0	0	0	0.00	-2.50	1.110476	4.624030	0.479053	0.465501	0	0.381143	0.232349
237	1000	1	38	19	0	0	0	0	3	0	0	0	0	0	0	0	0.00	-2.50	1.110476	4.624030	0.476202	0.385782	0	0.341297	0.232349
238	1000	0	37	20	0	0	0	0	5	0	0	0	0	0	0	0	0.00	-2.50	1.110476	4.617582	0.474776	0.364455	0	0.350549	0.232349
239	1000	0	38	26	0	0	0	0	4	0	0	0	0	0	0	0	0.00	-2.50	1.110476	4.617582	0.471925	0.284623	0	0.369095	0.232349
240	1000	0	44	19	0	0	0	0	6	0	0	0	0	0	0	0	0.00	-2.50	1.111282	4.622418	0.477628	0.430298	0	0.341297	0.232349
241	1000	0	33	12	0	0	0	0	1	0	0	0	0	0	0	0	0.00	-2.50	1.111282	4.624030	0.479053	0.465501	0	0.381143	0.232349
242	1000	0	28	30	0	0	0	0	3	0	0	0	0	0	0	0	0.00	-2.50	1.111282	4.624030	0.474776	0.345921	0	0.420990	0.232349
243	1000	0	32	22	0	0	0	0	6	0	0	0	0	0	0	0	0.00	-2.50	1.112088	4.622418	0.477628	0.430298	0	0.416340	0.232349
244	1000	0	32	16	0	0	0	0	2	0	0	0	0	0	0	0	0.00	-2.50	1.111282	4.620806	0.476202	0.395070	0	0.390424	0.232349
245	1000	0	30	23	0	0	0	0	6	0	0	0	0	0	0	0	0.00	-2.50	1.111282	4.620806	0.479053	0.474846	0	0.350549	0.232349
246	1000	1	39	25	0	0	0	0	4	0	0	0	0	0	0	0	0.50	-2.50	1.111282	4.622418	0.477628	0.430298	0	0.430298	0.232349
247	1000	0	23	24	0	0	0	0	4	0	0	0	0	0	0	0	0.50	-2.50	1.112894	4.625641	0.479053	0.460835	0	0.425642	0.232349
248	1000	0	26	23	0	0	0	0	2	0	0	0	0	0	0	0	0.50	-2.50	1.112088	4.625641	0.521826	1.656236	0	0.364455	0.232349
249	1000	0	23	12	0	0	0	0	0	0	0	0	0	0	0	0	0.50	-2.50	1.111282	4.617582	0.473350	0.324539	0	0.502953	0.232349
250	1000	0	28	22	0	0	0	0	6	0	0	0	0	0	0	0	0.50	-2.50	1.111282	4.617582	0.471925	0.284623	0	0.364455	0.232349
251	1000	0	30	24	0	0	0	0	5	0	0	0	0	0	0	0	0.50	-2.50	1.111282	4.617582	0.476202	0.404370	0	0.484202	0.232349
252	1000	4	22	20	0	1	2	0	4	0	0	0	0	0	0	0	0.50	-2.50	1.112088	4.620806	0.480479	0.514736	0	0.470172	0.232349
253	1000	11	20	18	0	3	3	0	2	0	0	0	0	0	0	0	0.50	-2.50	1.113700	4.624030	0.483331	0.585085	0	0.479522	0.232349
254	1000	6	29	23	0	1	2	0	6	0	0	0	0	0	0	0	0.50	-2.50	1.113700	4.624030	0.480479	0.505363	0	0.500683	0.232349
255	1000	3	19	15	0	0	1	0	2	0	0	0	0	0	0	0	0.50	-2.50	1.113700	4.622418	0.476202	0.390424	0	0.390424	0.232349
256	1000	3	25	13	0	1	1	0	6	0	0	0	0	0	0	0	0.50	-2.50	1.114506	4.625641	0.480479	0.500683	0	0.416340	0.232349
257	1000	9	21	27	0	0	1	0	7	0	0	0	0	0	0	0	0.50	-2.50	1.113700	4.619194	0.479053	0.479522	0	0.430298	0.232349
258	1000	6	25	25	0	0	2	0	3	0	0	0	0	0	0	0	0.50	-2.50	1.113700	4.622418	0.477628	0.430298	0	0.514736	0.232349
259	1000	4	17	25	0	0	1	0	3	0	0	0	0	0	0	0	0.50	-2.50	1.112894	4.617582	0.479053	0.484202	0	0.479522	0.232349
260	1000	3	22	23	0	0	1	0	7	0	0	0	0	0	0	0	0.50	-2.50	1.114506	4.624030	0.479053	0.465501	0	0.416340	0.232349
261	1000	8	18	26	0	0	3	0	6	0	0	0	0	0	0	0	0.50	-2.50	1.114506	4.624030	0.480479	0.505363	0	0.460835	0.232349
262	1000	9	23	19	0	0	2	0	2	0	0	0	0	0	0	0	0.50	-2.50	1.114506	4.622418	0.480479	0.510046	0	0.460835	0.232349
263	1000	4	14	21	0	0	2	0	3	0	0	0	0	0	0	0	0.50	-2.50	1.114506	4.620806	0.480479	0.514736	0	0.500683	0.232349
264	1000	3	14	14	0	0	0	0	1	0	0	0	0	0	0	0	0.50	-2.50	1.115311	4.624030	0.480479	0.505363	0	0.496005	0.232349
265	1000	7	22	15	0	0	1	0	3	0	0	0	0	0	0	0	0.50	-2.50	1.116117	4.624030	0.483331	0.585085	0	0.540529	0.232349
266	1000	2	29	19	0	0	1	0	5	0	0	0	0	0	0	0	0.50	-2.50	1.116117	4.624030	0.483331	0.585085	0	0.540529	0.232349
267	1000	2	30	25	0	0	0	0	6	0	0	0	0	0	0	0	0.50	-2.50	1.115311	4.622418	0.483331	0.589796	0	0.470172	0.232349
268	1000	7	30	19	0	0	1	0	2	0	0	0	0	0	0	0	0.50	-2.50	1.116923	4.624030	0.479053	0.465501	0	0.540529	0.232349
269	1000	5	32	25	0	0	1	0	5	0	0	0	0	0	0	0	0.50	-2.50	1.114506	4.615971	0.480479	0.528815	0	0.479522	0.232349
270	1000	0	16	23	0	0	0	0	4	0	0	0	0	0	0	0	0.50	-2.50	1.116117	4.624030	0.483331	0.585085	0	0.545223	0.232349
271	1000	3	21	23	0	0	1	0	6	0	0	0	0	0	0	0	0.50	-2.50	1.117729	4.625641	0.481905	0.540529	0	0.575672	0.232349
272	1000	2	29	19	0	0	1	0	8	0	0	0	0	0	0	0	0.50	-2.50	1.116923	4.620806	0.480479	0.514736	0	0.510046	0.232349
273	1000	4	22	21	0	0	2	0	4	0	0	0	0	0	0	0	0.50	-2.50	1.116117	4.620806	0.479053	0.474846	0	0.589796	0.232349
274	1000	4	20	22	0	0	1	0	6	0	0	0	0	0	0	0	0.50	-2.50	1.117729	4.625641	0.480479	0.500683	0	0.620224	0.232349
275	1000	2	21	22	0	0	2	0	5	0	0	0	0	0	0	0	0.50	-2.50	1.117729	4.625641	0.479053	0.460835	0	0.615505	0.232349
276	1000	5	12	21	0	0	2	0	2	0	0	0	0	0	0	0	0.50	-2.50	1.118535	4.625641	0.487608	0.699915	0	0.594512	0.232349
277	1000	1	18	19	0	0	0	0	5	0	0	0	0	0	0	0	0.50	-2.50	1.117729	4.624030	0.483331	0.585085	0	0.535838	0.232349
278	1000	3	23	16	0	0	1	0	4	0	0	0	0	0	0	0	0.50	-2.50	1.116923	4.622418	0.484756	0.629671	0	0.585085	0.232349
280	1000	4	22	15	0	0	0	0	2	0	0	0	0	0	0	0	0.50	-2.50	1.117729	4.624030	0.484756	0.624946	0	0.540529	0.232349
281	1000	3	19	29	0	0	1	0	4	0	0	0	0	0	0	0	0.50	-2.50	1.119341	4.628865	0.484756	0.610789	0	0.610789	0.232349
282	1000	4	19	27	0	0	1	0	4	0	0	0	0	0	0	0	0.50	-2.50	1.119341	4.630476	0.483331	0.566272	0	0.589796	0.232349
283	1000	3	23	21	0	0	2	0	0	0	0	0	0	0	0	0	0.50	-2.50	1.118535	4.622418	0.484756	0.629671	0	0.533516	0.232349
284	1000	6	27	21	0	0	2	0	3	0	0	0	0	0	0	0	0.50	-2.50	1.118535	4.624030	0.479053	0.465501	0	0.580377	0.232349
285	1000	2	16	25	0	0	0	0	4	0	0	0	0	0	0	0	0.50	-2.50	1.119341	4.624030	0.484756	0.624946	0	0.669545	0.232349
286	1000	7	32	25	0	1	2	0	5	0	0	1	0	0	0	0	0.50	-2.50	1.120147	4.625641	0.484756	0.620224	0	0.650608	0.232349
287	1000	3	13	23	0	0	0	0	4	0	0	0	0	0	0	0	0.50	-2.25	1.119341	4.619194	0.483331	0.599231	0	0.674288	0.232349
288	1000	4	15	27	0	0	2	0	3	0	0	0	0	0	0	0	0.50	-2.50	1.119341	4.624030	0.486182	0.664806	0	0.580377	0.232349
289	1000	3	22	25	0	0	1	0	5	0	0	0	0	0	0	0	0.50	-2.50	1.120147	4.624030	0.487608	0.704666	0	0.594512	0.232349
290	1000	7	17	20	0	0	1	0	4	0	0	0	0	0	0	0	0.50	-2.50	1.120147	4.625641	0.484756	0.620224	0	0.655336	0.232349
291	1000	4	18	21	0	0	3	0	4	0	0	0	0	0	0	0	0.50	-2.50	1.120147	4.624030	0.479053	0.465501	0	0.674288	0.232349
292	1000	8	30	19	0	0	3	0	3	0	0	0	0	0	0	0	0.50	-2.50	1.120147	4.624030	0.486182	0.664806	0	0.615505	0.232349
293	1000	4	13	20	0	0	2	0	4	0	0	0	0	0	0	0	0.50	-2.50	1.120147	4.624030	0.487608	0.704666	0	0.660069	0.232349
294	1000	3	21	21	0	0	0	0	2	0	0	0	0	0	0	0	0.50	-2.25	1.121758	4.630476	0.489034	0.725491	0	0.765296	0.232349
295	1000	0	18	25	0	0	0	0	3	0	0	0	0	0	0	0	0.50	-2.25	1.120952	4.625641	0.489034	0.739762	0	0.739762	0.232349
296	1000	0	10	19	0	0	0	0	3	0	0	0	0	0	0	0	0.50	-2.25	1.121758	4.628865	0.487608	0.690425	0	0.704666	0.232349
297	1000	0	16	25	0	0	0	0	3	0	0	0	0	0	0	0	0.50	-2.25	1.120952	4.622418	0.489034	0.749293	0	0.723700	0.232349
298	1000	0	26	21	0	0	0	0	6	0	0	0	0	0	0	0	0.50	-2.25	1.121758	4.627253	0.486182	0.655336	0	0.690425	0.232349
299	1000	0	25	23	0	0	0	0	7	0	0	0	0	0	0	0	0.50	-2.25	1.122564	4.627253	0.487608	0.695169	0	0.704666	0.232349
300	1000	0	19	25	0	0	0	0	4	0	0	0	0	0	0	0	0.50	-2.25	1.122564	4.627253	0.489034	0.735001	0	0.685686	0.232349
301	1000	0	26	26	0	0	0	0	5	0	0	0	0	0	0	0	0.50	-2.25	1.122564	4.625641	0.437706	-0.694715	0	0.784386	0.232349
302	1000	0	32	22	0	0	0	0	6	0	0	0	0	0	0	0	0.50	-2.25	1.122564	4.624030	0.491885	0.824247	0	0.814668	0.232349
303	1
